id_объекта,истинный_класс,разметчик,prob_Машина,prob_Пешеход,prob_Светофор,prob_Знак,prob_Автобус,prob_Грузовик,prob_Велосипед,prob_Мотоцикл,prob_Самокат,prob_Енот
extreme_05451.jpg,Машина,AutoLabel,0.1015,0.1029,0.1004,0.0999,0.0845,0.1039,0.0895,0.1138,0.092,0.1114
extreme_05452.jpg,Машина,AutoLabel,0.0112,0.0152,0.0259,0.0381,0.0098,0.045,0.0223,0.0236,0.0244,0.7845
extreme_05453.jpg,Пешеход,AutoLabel,0.0184,0.7753,0.0144,0.0287,0.025,0.0384,0.0391,0.0333,0.0182,0.0091
extreme_05454.jpg,Пешеход,Expert_Bob,0.0254,0.7646,0.0212,0.0334,0.0273,0.0123,0.0279,0.0191,0.0342,0.0346
extreme_05455.jpg,Светофор,AutoLabel,0.0326,0.0316,0.7765,0.0281,0.0291,0.0137,0.0149,0.0143,0.0359,0.0232
extreme_05456.jpg,Светофор,AutoLabel,0.0437,0.0132,0.8014,0.0142,0.0305,0.0347,0.0149,0.0248,0.0117,0.0108
extreme_05457.jpg,Пешеход,Expert_Bob,0.1128,0.0862,0.1113,0.0862,0.0903,0.0917,0.1097,0.0818,0.1124,0.1176
extreme_05458.jpg,Машина,Intern_Vasya,0.816,0.013,0.0207,0.0181,0.0135,0.0169,0.0256,0.0255,0.0227,0.0282
extreme_05459.jpg,Машина,Intern_Vasya,0.7637,0.0204,0.0099,0.0267,0.0244,0.0239,0.0377,0.037,0.0343,0.022
extreme_05460.jpg,Пешеход,Intern_Vasya,0.0124,0.8164,0.0226,0.0097,0.0208,0.0186,0.0118,0.0148,0.0401,0.0327
extreme_05461.jpg,Знак,Intern_Vasya,0.1126,0.1032,0.109,0.1111,0.0883,0.0828,0.0979,0.0981,0.1124,0.0848
extreme_05462.jpg,Пешеход,Intern_Vasya,0.0297,0.0133,0.0443,0.0452,0.0438,0.0164,0.0164,0.0386,0.0159,0.7364
extreme_05463.jpg,Пешеход,Expert_Bob,0.0188,0.7549,0.0294,0.0363,0.0365,0.0367,0.0129,0.0217,0.0237,0.029
extreme_05464.jpg,Машина,Expert_Bob,0.1014,0.0909,0.096,0.1009,0.1103,0.0803,0.0977,0.1157,0.1171,0.0896
extreme_05465.jpg,Машина,Intern_Vasya,0.0214,0.7445,0.0252,0.0148,0.0341,0.0359,0.0229,0.0357,0.0418,0.0238
extreme_05466.jpg,Машина,AutoLabel,0.1066,0.1011,0.1059,0.1065,0.0801,0.1093,0.0918,0.0778,0.1135,0.1074
extreme_05467.jpg,Машина,Intern_Vasya,0.109,0.099,0.1051,0.0793,0.0982,0.1102,0.1079,0.1111,0.0946,0.0857
extreme_05468.jpg,Пешеход,Intern_Vasya,0.0135,0.8013,0.0083,0.0144,0.0234,0.0338,0.0309,0.0358,0.0271,0.0115
extreme_05469.jpg,Пешеход,AutoLabel,0.1164,0.083,0.0969,0.0884,0.0834,0.1167,0.0975,0.1107,0.0975,0.1095
extreme_05470.jpg,Пешеход,AutoLabel,0.0239,0.7547,0.0218,0.0097,0.0347,0.0383,0.0312,0.0127,0.0329,0.0402
extreme_05471.jpg,Машина,Intern_Vasya,0.7356,0.0322,0.0366,0.0327,0.0121,0.0148,0.0445,0.0273,0.0293,0.0349
extreme_05472.jpg,Машина,AutoLabel,0.0324,0.0372,0.0178,0.0163,0.0179,0.0216,0.0353,0.0357,0.0214,0.7643
extreme_05473.jpg,Мотоцикл,AutoLabel,0.0291,0.8097,0.0115,0.0371,0.0138,0.026,0.015,0.0125,0.0171,0.0282
extreme_05474.jpg,Велосипед,Intern_Vasya,0.0909,0.0814,0.0986,0.1137,0.095,0.0985,0.0891,0.1089,0.1192,0.1045
extreme_05475.jpg,Мотоцикл,Intern_Vasya,0.0275,0.0229,0.04,0.023,0.0226,0.0216,0.0248,0.7684,0.0089,0.0402
extreme_05476.jpg,Машина,AutoLabel,0.7194,0.0116,0.0374,0.0292,0.0381,0.0378,0.0331,0.042,0.0304,0.0211
extreme_05477.jpg,Пешеход,AutoLabel,0.0294,0.7574,0.0236,0.022,0.0349,0.0222,0.0098,0.0365,0.0312,0.033
extreme_05478.jpg,Светофор,Expert_Bob,0.0352,0.0099,0.773,0.0344,0.0214,0.0251,0.0387,0.0172,0.0285,0.0167
extreme_05479.jpg,Пешеход,AutoLabel,0.0153,0.0098,0.0174,0.028,0.0328,0.7801,0.0381,0.013,0.0403,0.0252
extreme_05480.jpg,Пешеход,Expert_Bob,0.0117,0.0269,0.0133,0.0227,0.018,0.0306,0.0291,0.8077,0.0245,0.0154
extreme_05481.jpg,Светофор,AutoLabel,0.0249,0.0094,0.775,0.0218,0.0338,0.0283,0.0353,0.0223,0.0289,0.0203
extreme_05482.jpg,Светофор,Intern_Vasya,0.117,0.1112,0.1025,0.0977,0.0938,0.1145,0.0875,0.1059,0.0819,0.0881
extreme_05483.jpg,Пешеход,Intern_Vasya,0.0795,0.0975,0.0816,0.0874,0.084,0.1135,0.1136,0.1178,0.1167,0.1084
extreme_05484.jpg,Грузовик,Expert_Bob,0.0396,0.0368,0.0377,0.0221,0.0202,0.0127,0.7314,0.0377,0.0337,0.028
extreme_05485.jpg,Машина,Intern_Vasya,0.0358,0.0291,0.0358,0.0416,0.7383,0.0252,0.0139,0.0234,0.0237,0.0333
extreme_05486.jpg,Светофор,AutoLabel,0.0282,0.0369,0.7356,0.0347,0.0113,0.0359,0.0326,0.0195,0.0395,0.026
extreme_05487.jpg,Велосипед,Intern_Vasya,0.0324,0.0343,0.0279,0.0132,0.0156,0.0297,0.8087,0.0104,0.0122,0.0155
extreme_05488.jpg,Пешеход,Expert_Bob,0.0948,0.0923,0.0918,0.1135,0.0973,0.1128,0.0964,0.0901,0.1073,0.1036
extreme_05489.jpg,Мотоцикл,Intern_Vasya,0.1055,0.11,0.0912,0.096,0.093,0.1045,0.0843,0.1021,0.1088,0.1046
extreme_05490.jpg,Машина,Expert_Bob,0.7398,0.0138,0.037,0.0396,0.0227,0.0247,0.041,0.0205,0.0272,0.0338
extreme_05491.jpg,Пешеход,AutoLabel,0.0393,0.7735,0.0131,0.0394,0.0384,0.0296,0.0203,0.0267,0.0109,0.009
extreme_05492.jpg,Машина,AutoLabel,0.0323,0.0327,0.0193,0.0174,0.0358,0.7527,0.0088,0.0382,0.0273,0.0355
extreme_05493.jpg,Пешеход,AutoLabel,0.0381,0.8086,0.0185,0.0213,0.0102,0.0211,0.012,0.0144,0.0256,0.03
extreme_05494.jpg,Машина,Intern_Vasya,0.7371,0.0338,0.0232,0.0104,0.0319,0.0335,0.0324,0.0191,0.0349,0.0436
extreme_05495.jpg,Светофор,AutoLabel,0.0129,0.0423,0.7486,0.009,0.0307,0.0335,0.0301,0.0244,0.0319,0.0366
extreme_05496.jpg,Пешеход,AutoLabel,0.0094,0.0361,0.0112,0.0269,0.0249,0.0251,0.0245,0.026,0.0105,0.8054
extreme_05497.jpg,Автобус,AutoLabel,0.0104,0.0381,0.0236,0.0287,0.7686,0.0375,0.0231,0.0454,0.0121,0.0125
extreme_05498.jpg,Светофор,AutoLabel,0.031,0.0412,0.7617,0.0253,0.0183,0.0314,0.0156,0.0108,0.0225,0.0421
extreme_05499.jpg,Светофор,AutoLabel,0.025,0.0191,0.7753,0.0279,0.0235,0.0389,0.0087,0.0221,0.041,0.0184
extreme_05500.jpg,Пешеход,AutoLabel,0.0895,0.1058,0.1167,0.1096,0.1189,0.0881,0.103,0.0908,0.0851,0.0925
extreme_05501.jpg,Пешеход,Intern_Vasya,0.0922,0.1203,0.118,0.0998,0.0909,0.0951,0.1007,0.1154,0.0864,0.0812
extreme_05502.jpg,Пешеход,Intern_Vasya,0.0299,0.0137,0.037,0.0266,0.0379,0.0103,0.0201,0.037,0.7641,0.0236
extreme_05503.jpg,Пешеход,Expert_Bob,0.034,0.7559,0.0241,0.026,0.0226,0.0363,0.0288,0.0194,0.0246,0.0284
extreme_05504.jpg,Пешеход,Intern_Vasya,0.0172,0.7464,0.0093,0.0403,0.035,0.026,0.0302,0.0316,0.0386,0.0254
extreme_05505.jpg,Пешеход,AutoLabel,0.0898,0.1072,0.0906,0.102,0.0931,0.0988,0.1165,0.0862,0.1057,0.1101
extreme_05506.jpg,Машина,AutoLabel,0.093,0.1022,0.0851,0.1102,0.109,0.0971,0.1025,0.1082,0.0889,0.1038
extreme_05507.jpg,Велосипед,Expert_Bob,0.029,0.0174,0.0243,0.0318,0.0097,0.0141,0.8071,0.0127,0.036,0.0179
extreme_05508.jpg,Пешеход,Expert_Bob,0.0321,0.009,0.0278,0.0333,0.7618,0.0252,0.028,0.038,0.024,0.021
extreme_05509.jpg,Пешеход,Expert_Bob,0.1188,0.0894,0.1103,0.1137,0.0949,0.0907,0.0948,0.098,0.092,0.0974
extreme_05510.jpg,Машина,Intern_Vasya,0.1031,0.1002,0.1093,0.1017,0.0918,0.1162,0.1003,0.0824,0.0973,0.0976
extreme_05511.jpg,Машина,Intern_Vasya,0.0879,0.1141,0.0855,0.0993,0.0943,0.0947,0.0987,0.1106,0.1072,0.1075
extreme_05512.jpg,Машина,Intern_Vasya,0.7572,0.0277,0.0323,0.0392,0.0087,0.0216,0.022,0.0384,0.0391,0.0137
extreme_05513.jpg,Автобус,Expert_Bob,0.094,0.0859,0.1105,0.0865,0.1002,0.1204,0.0949,0.0941,0.1048,0.1086
extreme_05514.jpg,Машина,Intern_Vasya,0.7556,0.0357,0.01,0.0224,0.0156,0.0199,0.0394,0.0194,0.0407,0.0413
extreme_05515.jpg,Машина,Expert_Bob,0.0186,0.768,0.0163,0.0316,0.0261,0.014,0.017,0.0284,0.0421,0.0378
extreme_05516.jpg,Автобус,Intern_Vasya,0.1001,0.1016,0.1046,0.0853,0.0859,0.0976,0.1077,0.1128,0.0907,0.1138
extreme_05517.jpg,Пешеход,Intern_Vasya,0.0305,0.7624,0.0131,0.0269,0.0171,0.0116,0.0398,0.0342,0.0366,0.0277
extreme_05518.jpg,Пешеход,AutoLabel,0.0101,0.756,0.0431,0.0228,0.0306,0.0098,0.0188,0.0356,0.0437,0.0294
extreme_05519.jpg,Велосипед,AutoLabel,0.0894,0.0938,0.0931,0.1104,0.1147,0.1099,0.0853,0.1048,0.0884,0.1101
extreme_05520.jpg,Машина,Intern_Vasya,0.0235,0.7901,0.0388,0.0125,0.0199,0.0256,0.0259,0.0147,0.0283,0.0205
extreme_05521.jpg,Светофор,Intern_Vasya,0.037,0.0186,0.7497,0.0326,0.0266,0.0097,0.0411,0.0294,0.0143,0.041
extreme_05522.jpg,Автобус,Expert_Bob,0.0893,0.0804,0.1182,0.1144,0.1154,0.1106,0.0955,0.0816,0.1099,0.0846
extreme_05523.jpg,Машина,AutoLabel,0.0823,0.0877,0.0777,0.1031,0.107,0.1108,0.1111,0.1007,0.1089,0.1108
extreme_05524.jpg,Пешеход,Intern_Vasya,0.0376,0.7668,0.0353,0.0165,0.0108,0.0191,0.0222,0.0278,0.0399,0.0241
extreme_05525.jpg,Пешеход,Intern_Vasya,0.0322,0.7888,0.0237,0.0156,0.03,0.0306,0.0124,0.015,0.0115,0.0402
extreme_05526.jpg,Пешеход,Expert_Bob,0.0292,0.0148,0.7419,0.0298,0.034,0.0381,0.0399,0.0296,0.0235,0.0191
extreme_05527.jpg,Пешеход,Expert_Bob,0.0274,0.0303,0.7421,0.0227,0.0379,0.0439,0.0148,0.0348,0.0193,0.0268
extreme_05528.jpg,Машина,AutoLabel,0.8033,0.033,0.0188,0.035,0.011,0.0324,0.0142,0.0148,0.0234,0.0141
extreme_05529.jpg,Светофор,Intern_Vasya,0.0128,0.0356,0.0157,0.0195,0.0151,0.0413,0.0347,0.0157,0.0258,0.7837
extreme_05530.jpg,Машина,Expert_Bob,0.8004,0.0258,0.0129,0.0122,0.0334,0.017,0.0223,0.017,0.0228,0.0363
extreme_05531.jpg,Пешеход,AutoLabel,0.0148,0.0401,0.0383,0.0204,0.0231,0.0199,0.0357,0.023,0.0406,0.7441
extreme_05532.jpg,Машина,AutoLabel,0.75,0.0365,0.0384,0.0189,0.0142,0.0372,0.0103,0.0407,0.0347,0.0191
extreme_05533.jpg,Пешеход,Intern_Vasya,0.0271,0.7233,0.0331,0.0346,0.036,0.0273,0.0331,0.039,0.0124,0.0341
extreme_05534.jpg,Светофор,Expert_Bob,0.0405,0.0259,0.0157,0.0404,0.7557,0.0246,0.0253,0.0392,0.0126,0.0201
extreme_05535.jpg,Пешеход,Expert_Bob,0.0207,0.7162,0.0182,0.0296,0.0285,0.0348,0.0377,0.0425,0.0303,0.0414
extreme_05536.jpg,Пешеход,AutoLabel,0.1121,0.1103,0.0901,0.0971,0.1115,0.0841,0.1109,0.0997,0.0897,0.0944
extreme_05537.jpg,Машина,Expert_Bob,0.099,0.1194,0.0976,0.1055,0.1063,0.0885,0.0879,0.1112,0.0994,0.0852
extreme_05538.jpg,Знак,AutoLabel,0.0405,0.015,0.0168,0.7754,0.0224,0.0167,0.0247,0.0359,0.0153,0.0372
extreme_05539.jpg,Машина,Expert_Bob,0.0859,0.1075,0.0873,0.0991,0.1033,0.0929,0.0958,0.1143,0.114,0.1
extreme_05540.jpg,Машина,Expert_Bob,0.7892,0.0186,0.0204,0.0334,0.0108,0.0285,0.0198,0.0108,0.0332,0.0354
extreme_05541.jpg,Пешеход,Intern_Vasya,0.1196,0.0963,0.1015,0.0976,0.0963,0.1063,0.0823,0.0901,0.096,0.114
extreme_05542.jpg,Автобус,Expert_Bob,0.0193,0.017,0.0198,0.023,0.7688,0.0407,0.0412,0.0319,0.0212,0.0172
extreme_05543.jpg,Машина,Expert_Bob,0.8028,0.026,0.0194,0.0217,0.0237,0.0427,0.0265,0.0112,0.0092,0.0169
extreme_05544.jpg,Машина,Expert_Bob,0.7144,0.0311,0.0352,0.0323,0.0191,0.0328,0.0254,0.0378,0.0373,0.0347
extreme_05545.jpg,Пешеход,Expert_Bob,0.0357,0.7446,0.0316,0.0137,0.0374,0.0347,0.0235,0.0435,0.0215,0.0139
extreme_05546.jpg,Автобус,Expert_Bob,0.1074,0.0998,0.0875,0.1107,0.1085,0.0986,0.1082,0.0867,0.0999,0.0928
extreme_05547.jpg,Пешеход,AutoLabel,0.0193,0.7553,0.03,0.0306,0.0111,0.0366,0.0189,0.0234,0.0375,0.0373
extreme_05548.jpg,Пешеход,Expert_Bob,0.04,0.033,0.0323,0.0237,0.0132,0.0235,0.0399,0.0372,0.7433,0.0138
extreme_05549.jpg,Машина,Expert_Bob,0.0255,0.8103,0.0336,0.0149,0.0354,0.0086,0.0121,0.0262,0.0137,0.0197
extreme_05550.jpg,Знак,AutoLabel,0.0113,0.0239,0.041,0.0205,0.7582,0.0221,0.0444,0.0276,0.0303,0.0207
extreme_05551.jpg,Светофор,Intern_Vasya,0.0146,0.0357,0.7624,0.0204,0.0213,0.0393,0.0144,0.0228,0.0404,0.0286
extreme_05552.jpg,Светофор,Intern_Vasya,0.0142,0.756,0.0164,0.0358,0.0388,0.0128,0.0415,0.0167,0.0348,0.033
extreme_05553.jpg,Машина,Intern_Vasya,0.0955,0.1,0.1146,0.0921,0.0961,0.1095,0.0834,0.0925,0.1004,0.1158
extreme_05554.jpg,Машина,AutoLabel,0.8091,0.0114,0.0385,0.0177,0.0153,0.0338,0.0196,0.0107,0.0196,0.0244
extreme_05555.jpg,Грузовик,AutoLabel,0.0378,0.023,0.0258,0.0338,0.033,0.0208,0.0275,0.0234,0.7529,0.0221
extreme_05556.jpg,Пешеход,AutoLabel,0.0949,0.0838,0.0972,0.1133,0.1099,0.0852,0.1084,0.1137,0.1106,0.083
extreme_05557.jpg,Пешеход,Intern_Vasya,0.119,0.0872,0.0949,0.0863,0.091,0.1242,0.0881,0.0925,0.1243,0.0925
extreme_05558.jpg,Пешеход,Intern_Vasya,0.0884,0.0798,0.1138,0.0932,0.1172,0.0963,0.0846,0.0918,0.1157,0.1193
extreme_05559.jpg,Машина,Intern_Vasya,0.1057,0.0767,0.1025,0.0892,0.1114,0.0847,0.1104,0.1059,0.1014,0.1121
extreme_05560.jpg,Машина,Expert_Bob,0.8013,0.0136,0.0382,0.0341,0.0109,0.0089,0.0274,0.0185,0.0303,0.0168
extreme_05561.jpg,Грузовик,AutoLabel,0.0275,0.0131,0.0194,0.0377,0.0204,0.7713,0.0202,0.0428,0.0131,0.0346
extreme_05562.jpg,Машина,AutoLabel,0.1007,0.1091,0.094,0.0877,0.1084,0.0935,0.0986,0.0901,0.1143,0.1035
extreme_05563.jpg,Машина,Expert_Bob,0.7738,0.0176,0.0328,0.0162,0.0322,0.0262,0.0184,0.0376,0.0138,0.0313
extreme_05564.jpg,Грузовик,Expert_Bob,0.1044,0.0956,0.1106,0.0812,0.1157,0.0983,0.1052,0.0782,0.1144,0.0963
extreme_05565.jpg,Машина,Intern_Vasya,0.7331,0.0394,0.0173,0.031,0.0159,0.0432,0.0428,0.032,0.0295,0.0159
extreme_05566.jpg,Пешеход,Intern_Vasya,0.781,0.0131,0.0259,0.027,0.0369,0.0245,0.0146,0.0203,0.0249,0.0318
extreme_05567.jpg,Машина,AutoLabel,0.0947,0.1047,0.1008,0.0998,0.0985,0.116,0.0825,0.0984,0.1161,0.0886
extreme_05568.jpg,Автобус,AutoLabel,0.0106,0.0122,0.0417,0.0131,0.7767,0.0121,0.0454,0.0275,0.0317,0.029
extreme_05569.jpg,Машина,AutoLabel,0.1017,0.1013,0.0962,0.1026,0.0829,0.1054,0.0991,0.1182,0.0942,0.0983
extreme_05570.jpg,Пешеход,Intern_Vasya,0.0883,0.1108,0.0769,0.1002,0.0997,0.1126,0.0948,0.0933,0.1124,0.1112
extreme_05571.jpg,Автобус,Intern_Vasya,0.0294,0.018,0.0103,0.0176,0.7936,0.0237,0.0197,0.018,0.0371,0.0327
extreme_05572.jpg,Светофор,Expert_Bob,0.0252,0.0241,0.0315,0.0329,0.7554,0.0173,0.0339,0.0377,0.0287,0.0134
extreme_05573.jpg,Пешеход,Expert_Bob,0.0909,0.1095,0.1132,0.102,0.108,0.1195,0.0871,0.0924,0.0875,0.0899
extreme_05574.jpg,Машина,Expert_Bob,0.0122,0.0341,0.0154,0.0143,0.0432,0.0323,0.773,0.0145,0.0189,0.0421
extreme_05575.jpg,Знак,Expert_Bob,0.0418,0.0107,0.0177,0.0416,0.0107,0.765,0.0368,0.0097,0.0316,0.0345
extreme_05576.jpg,Знак,Intern_Vasya,0.0908,0.0922,0.1045,0.1054,0.1081,0.0941,0.0896,0.1153,0.0846,0.1155
extreme_05577.jpg,Пешеход,Expert_Bob,0.0927,0.0989,0.0861,0.1158,0.0871,0.1059,0.0816,0.1055,0.1143,0.1121
extreme_05578.jpg,Машина,Expert_Bob,0.0198,0.0194,0.0192,0.0366,0.0412,0.0265,0.0121,0.0104,0.0265,0.7883
extreme_05579.jpg,Машина,AutoLabel,0.7474,0.0446,0.0327,0.0264,0.0126,0.0111,0.033,0.0359,0.0446,0.0117
extreme_05580.jpg,Пешеход,Intern_Vasya,0.0111,0.7887,0.0398,0.0217,0.0234,0.0291,0.0136,0.0345,0.0254,0.0125
extreme_05581.jpg,Пешеход,AutoLabel,0.011,0.0115,0.0168,0.0381,0.0412,0.0325,0.0226,0.0106,0.7922,0.0234
extreme_05582.jpg,Машина,Expert_Bob,0.0086,0.0189,0.0292,0.0311,0.0177,0.0215,0.0323,0.0296,0.7859,0.0253
extreme_05583.jpg,Машина,Expert_Bob,0.0882,0.0891,0.0926,0.1213,0.0937,0.1191,0.1041,0.1075,0.0979,0.0865
extreme_05584.jpg,Машина,AutoLabel,0.0216,0.0094,0.021,0.0254,0.0291,0.043,0.7911,0.0101,0.0121,0.0373
extreme_05585.jpg,Пешеход,Expert_Bob,0.1152,0.0861,0.0969,0.1004,0.0926,0.0953,0.0947,0.118,0.1004,0.1005
extreme_05586.jpg,Пешеход,Intern_Vasya,0.014,0.0362,0.0093,0.7652,0.0427,0.0384,0.0348,0.015,0.035,0.0093
extreme_05587.jpg,Машина,AutoLabel,0.0915,0.1036,0.1003,0.0876,0.1111,0.1125,0.1076,0.0912,0.0924,0.1021
extreme_05588.jpg,Знак,Intern_Vasya,0.0128,0.0182,0.0447,0.7787,0.0289,0.0128,0.0129,0.0333,0.0126,0.0451
extreme_05589.jpg,Пешеход,AutoLabel,0.0338,0.7575,0.0254,0.0376,0.0306,0.0234,0.0384,0.024,0.008,0.0215
extreme_05590.jpg,Светофор,Expert_Bob,0.0337,0.0204,0.0285,0.0181,0.025,0.0123,0.0386,0.0385,0.7521,0.0327
extreme_05591.jpg,Машина,AutoLabel,0.7124,0.0215,0.0433,0.034,0.0287,0.0369,0.0356,0.0279,0.0271,0.0327
extreme_05592.jpg,Светофор,Expert_Bob,0.0219,0.0212,0.0437,0.0454,0.0096,0.7618,0.0305,0.0289,0.0146,0.0226
extreme_05593.jpg,Мотоцикл,Expert_Bob,0.1121,0.0868,0.0795,0.1095,0.1162,0.1126,0.0887,0.0872,0.0932,0.1144
extreme_05594.jpg,Знак,AutoLabel,0.0279,0.0273,0.0207,0.0224,0.0226,0.0345,0.7755,0.036,0.0214,0.0118
extreme_05595.jpg,Машина,Expert_Bob,0.7647,0.0214,0.0099,0.0125,0.0249,0.033,0.0345,0.0366,0.0256,0.037
extreme_05596.jpg,Машина,AutoLabel,0.7681,0.0357,0.0152,0.0187,0.0102,0.0399,0.0118,0.0348,0.0318,0.0337
extreme_05597.jpg,Автобус,Intern_Vasya,0.0306,0.0296,0.0208,0.0341,0.7611,0.0266,0.0372,0.0208,0.0141,0.025
extreme_05598.jpg,Машина,AutoLabel,0.099,0.0902,0.1066,0.1067,0.1115,0.1029,0.096,0.1001,0.0951,0.092
extreme_05599.jpg,Машина,AutoLabel,0.0158,0.0195,0.0462,0.0183,0.0319,0.0154,0.0195,0.0444,0.0247,0.7642
extreme_05600.jpg,Светофор,Intern_Vasya,0.0407,0.0267,0.7011,0.0425,0.0134,0.0367,0.0278,0.0259,0.0425,0.0426
extreme_05601.jpg,Машина,AutoLabel,0.759,0.0201,0.0184,0.0289,0.0196,0.0121,0.0422,0.0378,0.0232,0.0387
extreme_05602.jpg,Машина,AutoLabel,0.7696,0.0264,0.0276,0.0145,0.0292,0.0298,0.032,0.0189,0.0268,0.0252
extreme_05603.jpg,Машина,Intern_Vasya,0.7437,0.0307,0.0311,0.0352,0.0209,0.0335,0.028,0.0157,0.02,0.0411
extreme_05604.jpg,Знак,AutoLabel,0.0907,0.1022,0.1088,0.0954,0.1096,0.0927,0.1001,0.1062,0.1068,0.0876
extreme_05605.jpg,Пешеход,AutoLabel,0.0193,0.0237,0.0194,0.0218,0.0417,0.0388,0.0363,0.0258,0.0201,0.7532
extreme_05606.jpg,Автобус,Expert_Bob,0.0375,0.0125,0.0286,0.0334,0.7458,0.032,0.0233,0.0228,0.0203,0.0439
extreme_05607.jpg,Автобус,Expert_Bob,0.0285,0.0139,0.024,0.0403,0.0431,0.0297,0.0151,0.7751,0.0089,0.0213
extreme_05608.jpg,Знак,Expert_Bob,0.0182,0.0246,0.033,0.8107,0.0171,0.0088,0.0325,0.0264,0.0194,0.0094
extreme_05609.jpg,Велосипед,Expert_Bob,0.0273,0.0249,0.0401,0.0283,0.7679,0.0417,0.0142,0.0137,0.0201,0.0217
extreme_05610.jpg,Машина,Intern_Vasya,0.0184,0.0123,0.0299,0.0293,0.0085,0.011,0.0096,0.0385,0.0374,0.8051
extreme_05611.jpg,Пешеход,Expert_Bob,0.023,0.7644,0.0427,0.0127,0.0187,0.0364,0.033,0.0366,0.0117,0.0207
extreme_05612.jpg,Пешеход,Intern_Vasya,0.0445,0.7563,0.0118,0.0346,0.0212,0.0409,0.015,0.0116,0.0256,0.0386
extreme_05613.jpg,Машина,Intern_Vasya,0.0223,0.0157,0.0369,0.0118,0.0209,0.7698,0.0311,0.0287,0.0319,0.0311
extreme_05614.jpg,Машина,Expert_Bob,0.1025,0.1189,0.1186,0.0856,0.0856,0.1079,0.1039,0.0954,0.0944,0.0872
extreme_05615.jpg,Машина,Intern_Vasya,0.7883,0.0219,0.0089,0.009,0.0423,0.022,0.0225,0.0326,0.0222,0.0303
extreme_05616.jpg,Автобус,Intern_Vasya,0.0243,0.0427,0.0312,0.021,0.7833,0.0185,0.034,0.0262,0.0097,0.009
extreme_05617.jpg,Знак,AutoLabel,0.0241,0.0144,0.037,0.7809,0.0288,0.0304,0.0117,0.0241,0.031,0.0175
extreme_05618.jpg,Машина,AutoLabel,0.7283,0.0229,0.0309,0.0185,0.0268,0.0389,0.0405,0.0259,0.0417,0.0255
extreme_05619.jpg,Самокат,AutoLabel,0.1169,0.1013,0.0952,0.1045,0.1072,0.0896,0.0862,0.1005,0.108,0.0906
extreme_05620.jpg,Грузовик,Expert_Bob,0.019,0.7481,0.0403,0.0324,0.0218,0.0408,0.029,0.0148,0.0417,0.012
extreme_05621.jpg,Пешеход,AutoLabel,0.0353,0.7902,0.011,0.0388,0.0401,0.0391,0.0116,0.0148,0.0097,0.0094
extreme_05622.jpg,Пешеход,Intern_Vasya,0.026,0.7965,0.0195,0.0376,0.0231,0.0237,0.0105,0.0391,0.0144,0.0096
extreme_05623.jpg,Пешеход,Expert_Bob,0.0271,0.7626,0.0334,0.0181,0.018,0.0385,0.0384,0.0343,0.0148,0.0149
extreme_05624.jpg,Грузовик,Intern_Vasya,0.0307,0.0254,0.0199,0.0426,0.018,0.7773,0.021,0.0162,0.0177,0.0311
extreme_05625.jpg,Машина,Intern_Vasya,0.7514,0.0231,0.0299,0.0229,0.0341,0.0339,0.0267,0.0142,0.0345,0.0291
extreme_05626.jpg,Машина,Expert_Bob,0.0379,0.0235,0.0279,0.0244,0.0286,0.0312,0.0138,0.0258,0.0238,0.7631
extreme_05627.jpg,Пешеход,AutoLabel,0.0141,0.8205,0.0182,0.0267,0.0312,0.0292,0.0131,0.0161,0.0137,0.017
extreme_05628.jpg,Машина,Expert_Bob,0.028,0.0324,0.0248,0.0359,0.0238,0.0135,0.0405,0.0234,0.7629,0.0148
extreme_05629.jpg,Машина,Expert_Bob,0.0838,0.0959,0.0874,0.0921,0.108,0.1022,0.099,0.1093,0.1091,0.1133
extreme_05630.jpg,Пешеход,AutoLabel,0.1204,0.0967,0.114,0.0917,0.1112,0.0849,0.106,0.0889,0.0874,0.0988
extreme_05631.jpg,Пешеход,Intern_Vasya,0.0389,0.7707,0.0327,0.0185,0.0105,0.0275,0.0298,0.0352,0.018,0.0182
extreme_05632.jpg,Машина,Expert_Bob,0.0304,0.0292,0.0098,0.0354,0.0139,0.037,0.0399,0.7502,0.0409,0.0133
extreme_05633.jpg,Автобус,AutoLabel,0.0258,0.0383,0.032,0.0397,0.0121,0.0203,0.7702,0.0117,0.0258,0.0242
extreme_05634.jpg,Пешеход,Intern_Vasya,0.0304,0.7506,0.0318,0.0234,0.014,0.0383,0.0118,0.038,0.0238,0.0379
extreme_05635.jpg,Машина,AutoLabel,0.7437,0.011,0.0387,0.009,0.0265,0.0282,0.0298,0.038,0.0372,0.0379
extreme_05636.jpg,Машина,AutoLabel,0.7501,0.0392,0.0288,0.0381,0.0238,0.0352,0.0113,0.0271,0.0214,0.025
extreme_05637.jpg,Машина,Intern_Vasya,0.7904,0.0183,0.0112,0.0344,0.0138,0.024,0.04,0.0252,0.0304,0.0123
extreme_05638.jpg,Машина,AutoLabel,0.7622,0.0335,0.009,0.0093,0.0353,0.0411,0.0332,0.0226,0.0148,0.039
extreme_05639.jpg,Машина,Expert_Bob,0.7652,0.0351,0.0365,0.0267,0.0303,0.0251,0.0384,0.0174,0.0112,0.0141
extreme_05640.jpg,Пешеход,Intern_Vasya,0.0093,0.7583,0.0284,0.0381,0.0197,0.0444,0.0167,0.0183,0.0405,0.0262
