id_объекта,истинный_класс,prob_Собака,prob_Кошка,prob_Мышь,разрешение,разметчик
img_0337.jpg,Собака,0.947,0.0115,0.0415,640x480,Expert_Bob
img_0338.jpg,Собака,0.9373,0.0478,0.0149,1920x1080,Expert_Bob
img_0339.jpg,Кошка,0.0458,0.022,0.9322,640x480,Intern_Vasya
img_0340.jpg,Кошка,0.0885,0.8844,0.027,640x480,Intern_Vasya
img_0341.jpg,Кошка,0.0636,0.9243,0.0121,1920x1080,Expert_Bob
img_0342.jpg,Кошка,0.0139,0.916,0.07,800x600,Expert_Bob
img_0343.jpg,Собака,0.0694,0.8927,0.0379,640x480,Intern_Vasya
img_0344.jpg,Собака,0.8644,0.0819,0.0536,640x480,Expert_Anna
img_0345.jpg,Собака,0.8823,0.0638,0.0539,800x600,Expert_Bob
img_0346.jpg,Собака,0.9457,0.0176,0.0367,800x600,Intern_Vasya
img_0347.jpg,Собака,0.0842,0.8226,0.0931,640x480,Expert_Anna
img_0348.jpg,Кошка,0.0266,0.9034,0.07,640x480,Expert_Anna
img_0349.jpg,Кошка,0.0555,0.9162,0.0283,640x480,Expert_Bob
img_0350.jpg,Собака,0.9059,0.0668,0.0273,800x600,Expert_Anna
img_0351.jpg,Кошка,0.0176,0.947,0.0354,800x600,Expert_Anna
img_0352.jpg,Собака,0.3385,0.3347,0.3269,800x600,Intern_Vasya
img_0353.jpg,Кошка,0.0447,0.9151,0.0402,800x600,Intern_Vasya
img_0354.jpg,Собака,0.8547,0.0852,0.0601,1920x1080,Expert_Anna
img_0355.jpg,Кошка,0.0663,0.8556,0.0781,1920x1080,Expert_Anna
img_0356.jpg,Собака,0.9083,0.0326,0.0591,1920x1080,Expert_Bob
img_0357.jpg,Кошка,0.028,0.9074,0.0646,640x480,Intern_Vasya
img_0358.jpg,Кошка,0.023,0.8801,0.0969,640x480,Expert_Anna
img_0359.jpg,Собака,0.8861,0.0897,0.0242,1920x1080,Expert_Bob
img_0360.jpg,Кошка,0.0529,0.8611,0.086,640x480,Intern_Vasya
img_0361.jpg,Собака,0.8872,0.0452,0.0676,1920x1080,Expert_Bob
img_0362.jpg,Собака,0.0451,0.9218,0.0331,800x600,Intern_Vasya
img_0363.jpg,Кошка,0.0376,0.9416,0.0208,1920x1080,Expert_Anna
img_0364.jpg,Собака,0.9456,0.0355,0.0189,1920x1080,Expert_Bob
img_0365.jpg,Кошка,0.3259,0.3178,0.3563,1920x1080,Expert_Bob
img_0366.jpg,Кошка,0.0465,0.891,0.0625,640x480,Expert_Anna
img_0367.jpg,Кошка,0.0256,0.9608,0.0136,800x600,Expert_Bob
img_0368.jpg,Кошка,0.0648,0.049,0.8861,1920x1080,Expert_Anna
img_0369.jpg,Собака,0.8756,0.094,0.0304,1920x1080,Intern_Vasya
img_0370.jpg,Собака,0.328,0.316,0.356,1920x1080,Expert_Anna
img_0371.jpg,Мышь,0.3893,0.3062,0.3044,800x600,Intern_Vasya
img_0372.jpg,Кошка,0.0514,0.9095,0.039,640x480,Intern_Vasya
img_0373.jpg,Кошка,0.2937,0.315,0.3913,640x480,Expert_Bob
img_0374.jpg,Собака,0.8967,0.0102,0.0931,800x600,Intern_Vasya
img_0375.jpg,Собака,0.8927,0.0509,0.0564,1920x1080,Expert_Bob
img_0376.jpg,Кошка,0.0744,0.9121,0.0135,800x600,Expert_Anna
img_0377.jpg,Собака,0.0651,0.8723,0.0626,1920x1080,Intern_Vasya
img_0378.jpg,Кошка,0.0175,0.0669,0.9156,640x480,Intern_Vasya
img_0379.jpg,Кошка,0.0238,0.8979,0.0783,640x480,Intern_Vasya
img_0380.jpg,Кошка,0.0649,0.8756,0.0595,640x480,Intern_Vasya
img_0381.jpg,Собака,0.336,0.2921,0.3719,640x480,Expert_Anna
img_0382.jpg,Мышь,0.0675,0.0664,0.8662,800x600,Intern_Vasya
img_0383.jpg,Собака,0.3309,0.3679,0.3011,1920x1080,Expert_Anna
img_0384.jpg,Кошка,0.0599,0.0865,0.8535,640x480,Intern_Vasya
img_0385.jpg,Кошка,0.0451,0.8772,0.0777,800x600,Expert_Bob
img_0386.jpg,Собака,0.8642,0.0893,0.0465,640x480,Expert_Anna
img_0387.jpg,Кошка,0.3229,0.3453,0.3318,1920x1080,Expert_Bob
img_0388.jpg,Собака,0.341,0.3161,0.3429,800x600,Expert_Bob
img_0389.jpg,Кошка,0.3184,0.3756,0.306,640x480,Expert_Anna
img_0390.jpg,Собака,0.9132,0.0421,0.0447,1920x1080,Expert_Bob
img_0391.jpg,Собака,0.333,0.3497,0.3172,640x480,Expert_Bob
img_0392.jpg,Собака,0.3459,0.3409,0.3132,1920x1080,Expert_Bob
img_0393.jpg,Кошка,0.3275,0.3434,0.3291,800x600,Expert_Anna
img_0394.jpg,Кошка,0.052,0.0444,0.9036,640x480,Intern_Vasya
img_0395.jpg,Кошка,0.055,0.9029,0.0421,640x480,Expert_Bob
img_0396.jpg,Кошка,0.045,0.8981,0.0569,800x600,Expert_Anna
img_0397.jpg,Мышь,0.0689,0.0727,0.8583,800x600,Expert_Anna
img_0398.jpg,Собака,0.9602,0.0287,0.0111,1920x1080,Expert_Bob
img_0399.jpg,Кошка,0.0912,0.8149,0.0938,640x480,Intern_Vasya
img_0400.jpg,Кошка,0.0936,0.8874,0.019,800x600,Intern_Vasya
img_0401.jpg,Собака,0.9286,0.0347,0.0367,1920x1080,Expert_Anna
img_0402.jpg,Кошка,0.3352,0.3224,0.3424,1920x1080,Intern_Vasya
img_0403.jpg,Собака,0.9097,0.0382,0.0522,640x480,Intern_Vasya
img_0404.jpg,Собака,0.9021,0.0715,0.0264,800x600,Intern_Vasya
img_0405.jpg,Кошка,0.075,0.8629,0.0621,1920x1080,Expert_Bob
img_0406.jpg,Мышь,0.35,0.3147,0.3354,1920x1080,Expert_Bob
img_0407.jpg,Кошка,0.0538,0.8858,0.0605,800x600,Expert_Bob
img_0408.jpg,Кошка,0.3148,0.3442,0.341,640x480,Intern_Vasya
img_0409.jpg,Собака,0.9032,0.0299,0.0668,1920x1080,Intern_Vasya
img_0410.jpg,Собака,0.8642,0.0931,0.0428,640x480,Expert_Bob
img_0411.jpg,Кошка,0.0768,0.8428,0.0804,1920x1080,Intern_Vasya
img_0412.jpg,Кошка,0.0719,0.0191,0.909,800x600,Expert_Anna
img_0413.jpg,Кошка,0.0569,0.8739,0.0692,640x480,Expert_Anna
img_0414.jpg,Кошка,0.0306,0.9568,0.0126,1920x1080,Expert_Bob
img_0415.jpg,Кошка,0.0648,0.0593,0.8759,800x600,Expert_Anna
img_0416.jpg,Собака,0.8432,0.0559,0.101,800x600,Expert_Anna
img_0417.jpg,Собака,0.908,0.045,0.0471,1920x1080,Intern_Vasya
img_0418.jpg,Кошка,0.3387,0.3773,0.284,1920x1080,Expert_Anna
img_0419.jpg,Собака,0.0207,0.9128,0.0665,640x480,Expert_Anna
img_0420.jpg,Кошка,0.0182,0.886,0.0958,640x480,Expert_Anna
img_0421.jpg,Кошка,0.0437,0.9094,0.0469,1920x1080,Expert_Anna
img_0422.jpg,Кошка,0.3357,0.3002,0.3641,640x480,Expert_Bob
img_0423.jpg,Собака,0.8621,0.0547,0.0833,800x600,Expert_Anna
img_0424.jpg,Собака,0.9213,0.0389,0.0397,640x480,Expert_Bob
img_0425.jpg,Собака,0.0906,0.8546,0.0548,800x600,Intern_Vasya
img_0426.jpg,Кошка,0.3406,0.3087,0.3507,640x480,Expert_Anna
img_0427.jpg,Кошка,0.0956,0.8328,0.0716,1920x1080,Intern_Vasya
img_0428.jpg,Собака,0.9316,0.0185,0.0499,1920x1080,Intern_Vasya
img_0429.jpg,Кошка,0.0376,0.8882,0.0742,800x600,Expert_Anna
img_0430.jpg,Мышь,0.0292,0.0431,0.9277,640x480,Intern_Vasya
img_0431.jpg,Собака,0.0867,0.8338,0.0796,1920x1080,Intern_Vasya
img_0432.jpg,Собака,0.8957,0.0196,0.0847,640x480,Expert_Anna
img_0433.jpg,Собака,0.8396,0.0836,0.0768,1920x1080,Intern_Vasya
img_0434.jpg,Кошка,0.0416,0.9111,0.0473,640x480,Intern_Vasya
img_0435.jpg,Кошка,0.0936,0.8691,0.0372,800x600,Intern_Vasya
img_0436.jpg,Собака,0.3227,0.3479,0.3295,640x480,Expert_Bob
img_0437.jpg,Мышь,0.0836,0.0493,0.8671,1920x1080,Expert_Anna
img_0438.jpg,Собака,0.3084,0.3927,0.2989,800x600,Expert_Anna
img_0439.jpg,Собака,0.8786,0.0403,0.0811,1920x1080,Expert_Anna
img_0440.jpg,Собака,0.8731,0.0868,0.0401,800x600,Intern_Vasya
img_0441.jpg,Собака,0.8982,0.0266,0.0753,640x480,Expert_Anna
img_0442.jpg,Собака,0.0971,0.8194,0.0834,1920x1080,Intern_Vasya
img_0443.jpg,Собака,0.8617,0.0876,0.0507,800x600,Expert_Bob
img_0444.jpg,Кошка,0.3586,0.3093,0.3322,800x600,Expert_Bob
img_0445.jpg,Мышь,0.052,0.0263,0.9217,800x600,Expert_Bob
img_0446.jpg,Кошка,0.0122,0.8924,0.0954,1920x1080,Intern_Vasya
img_0447.jpg,Собака,0.9115,0.0498,0.0387,1920x1080,Intern_Vasya
img_0448.jpg,Собака,0.9061,0.021,0.0729,800x600,Intern_Vasya
img_0449.jpg,Собака,0.898,0.0758,0.0262,640x480,Expert_Bob
img_0450.jpg,Собака,0.9369,0.0487,0.0144,800x600,Expert_Anna
img_0451.jpg,Кошка,0.0163,0.0777,0.906,640x480,Expert_Bob
img_0452.jpg,Собака,0.0259,0.9317,0.0424,1920x1080,Expert_Anna
img_0453.jpg,Кошка,0.0647,0.8853,0.05,640x480,Intern_Vasya
img_0454.jpg,Кошка,0.078,0.0613,0.8607,1920x1080,Intern_Vasya
img_0455.jpg,Кошка,0.0548,0.9244,0.0208,1920x1080,Expert_Anna
img_0456.jpg,Собака,0.3416,0.3253,0.333,800x600,Expert_Bob
img_0457.jpg,Кошка,0.0442,0.8847,0.0711,1920x1080,Intern_Vasya
img_0458.jpg,Собака,0.8886,0.0525,0.059,800x600,Expert_Anna
img_0459.jpg,Кошка,0.0349,0.9418,0.0233,800x600,Expert_Bob
img_0460.jpg,Кошка,0.0281,0.9416,0.0303,1920x1080,Expert_Anna
img_0461.jpg,Кошка,0.0858,0.8578,0.0563,800x600,Intern_Vasya
img_0462.jpg,Собака,0.3236,0.3242,0.3522,640x480,Expert_Bob
img_0463.jpg,Собака,0.3138,0.3668,0.3194,640x480,Expert_Bob
img_0464.jpg,Собака,0.8709,0.0763,0.0528,1920x1080,Expert_Bob
img_0465.jpg,Собака,0.3151,0.3313,0.3536,1920x1080,Intern_Vasya
img_0466.jpg,Мышь,0.8295,0.0926,0.078,640x480,Expert_Bob
img_0467.jpg,Кошка,0.0676,0.9015,0.0309,800x600,Expert_Bob
img_0468.jpg,Кошка,0.2867,0.384,0.3294,640x480,Intern_Vasya
img_0469.jpg,Собака,0.8521,0.0642,0.0838,1920x1080,Expert_Anna
img_0470.jpg,Мышь,0.352,0.3059,0.3421,1920x1080,Expert_Bob
img_0471.jpg,Собака,0.8752,0.0719,0.0528,800x600,Expert_Bob
img_0472.jpg,Кошка,0.0152,0.9022,0.0826,640x480,Expert_Anna
img_0473.jpg,Собака,0.8977,0.0106,0.0917,640x480,Intern_Vasya
img_0474.jpg,Собака,0.9238,0.0358,0.0404,800x600,Intern_Vasya
img_0475.jpg,Собака,0.0761,0.8958,0.0281,640x480,Expert_Anna
img_0476.jpg,Собака,0.3396,0.3596,0.3008,800x600,Expert_Anna
img_0477.jpg,Кошка,0.2947,0.3116,0.3937,640x480,Intern_Vasya
img_0478.jpg,Собака,0.0375,0.8946,0.0679,800x600,Intern_Vasya
img_0479.jpg,Кошка,0.0274,0.9098,0.0628,1920x1080,Intern_Vasya
img_0480.jpg,Собака,0.9323,0.0547,0.0131,800x600,Intern_Vasya
img_0481.jpg,Собака,0.0748,0.8355,0.0897,640x480,Expert_Bob
img_0482.jpg,Кошка,0.0583,0.8641,0.0776,640x480,Intern_Vasya
img_0483.jpg,Собака,0.2959,0.3273,0.3768,640x480,Intern_Vasya
img_0484.jpg,Собака,0.3174,0.3434,0.3392,640x480,Intern_Vasya
img_0485.jpg,Собака,0.3086,0.3347,0.3566,640x480,Intern_Vasya
img_0486.jpg,Собака,0.0308,0.9422,0.027,1920x1080,Expert_Anna
img_0487.jpg,Собака,0.0611,0.8641,0.0748,640x480,Expert_Bob
img_0488.jpg,Кошка,0.3467,0.3631,0.2902,800x600,Intern_Vasya
img_0489.jpg,Кошка,0.0707,0.8514,0.0778,640x480,Intern_Vasya
img_0490.jpg,Собака,0.0791,0.8951,0.0257,800x600,Expert_Anna
img_0491.jpg,Кошка,0.3616,0.3667,0.2717,800x600,Expert_Bob
img_0492.jpg,Собака,0.9077,0.0208,0.0716,800x600,Expert_Bob
img_0493.jpg,Собака,0.8693,0.0514,0.0793,640x480,Expert_Anna
img_0494.jpg,Собака,0.3296,0.3442,0.3262,640x480,Expert_Bob
img_0495.jpg,Мышь,0.0346,0.0572,0.9082,800x600,Intern_Vasya
img_0496.jpg,Кошка,0.0687,0.9064,0.0249,800x600,Expert_Anna
img_0497.jpg,Собака,0.9018,0.0294,0.0688,1920x1080,Expert_Anna
img_0498.jpg,Собака,0.8675,0.0477,0.0848,640x480,Expert_Bob
img_0499.jpg,Собака,0.0624,0.8695,0.0681,1920x1080,Expert_Bob
img_0500.jpg,Кошка,0.3096,0.3614,0.3291,1920x1080,Expert_Anna
img_0501.jpg,Собака,0.9113,0.076,0.0128,800x600,Expert_Bob
img_0502.jpg,Собака,0.8609,0.0961,0.0431,800x600,Intern_Vasya
img_0503.jpg,Собака,0.8867,0.0336,0.0797,640x480,Expert_Bob
img_0504.jpg,Собака,0.8854,0.0461,0.0686,640x480,Intern_Vasya
img_0505.jpg,Кошка,0.0608,0.894,0.0452,1920x1080,Expert_Anna
img_0506.jpg,Собака,0.0103,0.9479,0.0419,640x480,Expert_Bob
img_0507.jpg,Кошка,0.0185,0.9279,0.0536,800x600,Expert_Anna
img_0508.jpg,Кошка,0.0161,0.9223,0.0616,640x480,Expert_Bob
img_0509.jpg,Собака,0.8474,0.0706,0.0821,640x480,Expert_Bob
img_0510.jpg,Кошка,0.3662,0.3432,0.2906,640x480,Expert_Anna
img_0511.jpg,Собака,0.8856,0.038,0.0764,800x600,Expert_Bob
img_0512.jpg,Кошка,0.0845,0.8638,0.0518,1920x1080,Expert_Anna
img_0513.jpg,Кошка,0.044,0.9361,0.02,1920x1080,Expert_Anna
img_0514.jpg,Собака,0.3137,0.3356,0.3507,800x600,Intern_Vasya
img_0515.jpg,Собака,0.3556,0.3375,0.3069,640x480,Expert_Anna
img_0516.jpg,Собака,0.3422,0.3671,0.2907,1920x1080,Expert_Bob
img_0517.jpg,Мышь,0.3168,0.3691,0.3142,800x600,Intern_Vasya
img_0518.jpg,Собака,0.0642,0.908,0.0278,640x480,Expert_Bob
img_0519.jpg,Кошка,0.0397,0.9483,0.0121,1920x1080,Expert_Bob
img_0520.jpg,Собака,0.9128,0.0528,0.0344,800x600,Intern_Vasya
img_0521.jpg,Собака,0.0308,0.8873,0.0818,640x480,Intern_Vasya
img_0522.jpg,Собака,0.8698,0.0802,0.05,640x480,Intern_Vasya
img_0523.jpg,Кошка,0.3107,0.3157,0.3736,640x480,Expert_Bob
img_0524.jpg,Собака,0.3244,0.3283,0.3473,640x480,Expert_Bob
img_0525.jpg,Собака,0.3553,0.3048,0.3398,1920x1080,Intern_Vasya
img_0526.jpg,Кошка,0.0207,0.9149,0.0644,1920x1080,Expert_Bob
img_0527.jpg,Собака,0.9439,0.0168,0.0393,640x480,Expert_Anna
img_0528.jpg,Собака,0.3077,0.3844,0.3079,800x600,Intern_Vasya
img_0529.jpg,Кошка,0.3078,0.3666,0.3256,640x480,Expert_Anna
img_0530.jpg,Кошка,0.0886,0.0176,0.8938,800x600,Intern_Vasya
img_0531.jpg,Собака,0.0166,0.9594,0.024,800x600,Intern_Vasya
img_0532.jpg,Собака,0.8588,0.0441,0.0972,640x480,Intern_Vasya
img_0533.jpg,Кошка,0.3241,0.3615,0.3144,640x480,Expert_Bob
img_0534.jpg,Собака,0.9316,0.0161,0.0523,640x480,Expert_Bob
img_0535.jpg,Собака,0.0733,0.8946,0.032,800x600,Expert_Bob
img_0536.jpg,Кошка,0.3082,0.3562,0.3355,800x600,Expert_Bob
img_0537.jpg,Собака,0.8855,0.0698,0.0447,640x480,Expert_Bob
img_0538.jpg,Собака,0.9386,0.0296,0.0318,640x480,Expert_Bob
img_0539.jpg,Кошка,0.0579,0.9226,0.0195,800x600,Expert_Anna
img_0540.jpg,Собака,0.9096,0.0162,0.0742,640x480,Expert_Anna
img_0541.jpg,Собака,0.888,0.0547,0.0573,800x600,Intern_Vasya
img_0542.jpg,Собака,0.85,0.0828,0.0672,640x480,Expert_Bob
img_0543.jpg,Кошка,0.3177,0.3513,0.331,1920x1080,Expert_Anna
img_0544.jpg,Кошка,0.0158,0.9004,0.0838,1920x1080,Expert_Anna
img_0545.jpg,Кошка,0.0165,0.952,0.0315,640x480,Expert_Anna
img_0546.jpg,Собака,0.8841,0.0391,0.0768,640x480,Expert_Bob
img_0547.jpg,Собака,0.2872,0.3611,0.3517,1920x1080,Intern_Vasya
img_0548.jpg,Мышь,0.0798,0.0284,0.8917,640x480,Expert_Bob
img_0549.jpg,Собака,0.9691,0.0136,0.0173,800x600,Expert_Bob
img_0550.jpg,Собака,0.8786,0.0627,0.0587,1920x1080,Intern_Vasya
img_0551.jpg,Кошка,0.0652,0.8931,0.0417,640x480,Expert_Anna
img_0552.jpg,Кошка,0.096,0.8474,0.0566,1920x1080,Expert_Anna
img_0553.jpg,Мышь,0.0743,0.0566,0.8691,800x600,Expert_Anna
img_0554.jpg,Кошка,0.0471,0.0954,0.8574,800x600,Expert_Anna
img_0555.jpg,Собака,0.8893,0.0752,0.0356,1920x1080,Expert_Bob
img_0556.jpg,Собака,0.09,0.8131,0.0969,640x480,Intern_Vasya
img_0557.jpg,Собака,0.027,0.8862,0.0867,640x480,Expert_Bob
img_0558.jpg,Собака,0.0262,0.9016,0.0722,800x600,Expert_Anna
img_0559.jpg,Кошка,0.3444,0.3464,0.3092,640x480,Expert_Anna
img_0560.jpg,Собака,0.8638,0.0444,0.0919,800x600,Intern_Vasya
img_0561.jpg,Кошка,0.0647,0.8492,0.0861,640x480,Intern_Vasya
img_0562.jpg,Кошка,0.0263,0.0119,0.9618,640x480,Expert_Bob
img_0563.jpg,Собака,0.3454,0.372,0.2826,1920x1080,Expert_Anna
img_0564.jpg,Собака,0.0678,0.8542,0.078,1920x1080,Expert_Bob
img_0565.jpg,Собака,0.888,0.0738,0.0382,800x600,Expert_Bob
img_0566.jpg,Собака,0.3572,0.3313,0.3115,1920x1080,Expert_Bob
img_0567.jpg,Кошка,0.3243,0.367,0.3087,1920x1080,Intern_Vasya
img_0568.jpg,Собака,0.8379,0.0758,0.0863,800x600,Intern_Vasya
img_0569.jpg,Кошка,0.0336,0.0242,0.9422,640x480,Expert_Bob
img_0570.jpg,Кошка,0.3373,0.3375,0.3252,800x600,Expert_Bob
img_0571.jpg,Кошка,0.0386,0.9129,0.0485,1920x1080,Expert_Bob
img_0572.jpg,Собака,0.3456,0.3046,0.3498,640x480,Expert_Bob
img_0573.jpg,Собака,0.9044,0.0779,0.0177,800x600,Intern_Vasya
img_0574.jpg,Кошка,0.0897,0.0314,0.879,1920x1080,Intern_Vasya
img_0575.jpg,Кошка,0.068,0.0726,0.8594,1920x1080,Intern_Vasya
img_0576.jpg,Собака,0.3329,0.3241,0.343,1920x1080,Intern_Vasya
img_0577.jpg,Собака,0.0624,0.8575,0.0802,640x480,Expert_Anna
img_0578.jpg,Кошка,0.0745,0.8947,0.0308,800x600,Intern_Vasya
img_0579.jpg,Собака,0.3526,0.3516,0.2958,640x480,Intern_Vasya
img_0580.jpg,Собака,0.0482,0.8675,0.0843,800x600,Expert_Anna
img_0581.jpg,Собака,0.8819,0.0981,0.02,800x600,Intern_Vasya
img_0582.jpg,Собака,0.8345,0.0749,0.0906,800x600,Intern_Vasya
img_0583.jpg,Собака,0.8803,0.0339,0.0858,1920x1080,Intern_Vasya
img_0584.jpg,Собака,0.8965,0.0111,0.0924,800x600,Expert_Bob
img_0585.jpg,Кошка,0.036,0.9299,0.034,1920x1080,Expert_Anna
img_0586.jpg,Мышь,0.0221,0.0804,0.8975,800x600,Expert_Bob
img_0587.jpg,Собака,0.9312,0.0121,0.0567,640x480,Intern_Vasya
img_0588.jpg,Кошка,0.0613,0.9032,0.0355,800x600,Expert_Bob
img_0589.jpg,Кошка,0.0139,0.0884,0.8977,800x600,Expert_Anna
img_0590.jpg,Кошка,0.3336,0.3729,0.2935,640x480,Expert_Anna
img_0591.jpg,Кошка,0.0189,0.8911,0.09,1920x1080,Intern_Vasya
img_0592.jpg,Собака,0.8281,0.0917,0.0801,1920x1080,Expert_Anna
img_0593.jpg,Кошка,0.0171,0.092,0.891,800x600,Intern_Vasya
img_0594.jpg,Кошка,0.0176,0.9152,0.0671,800x600,Expert_Anna
img_0595.jpg,Собака,0.8819,0.0615,0.0566,800x600,Expert_Anna
img_0596.jpg,Кошка,0.3109,0.3326,0.3565,1920x1080,Expert_Anna
img_0597.jpg,Кошка,0.0623,0.8892,0.0485,1920x1080,Expert_Anna
img_0598.jpg,Собака,0.861,0.0644,0.0746,1920x1080,Expert_Bob
img_0599.jpg,Кошка,0.3486,0.3162,0.3352,1920x1080,Expert_Anna
img_0600.jpg,Кошка,0.0507,0.8595,0.0898,1920x1080,Intern_Vasya
img_0601.jpg,Собака,0.0803,0.8496,0.07,1920x1080,Expert_Anna
img_0602.jpg,Кошка,0.0368,0.9045,0.0587,640x480,Intern_Vasya
img_0603.jpg,Собака,0.867,0.0351,0.0979,640x480,Expert_Bob
img_0604.jpg,Собака,0.0549,0.8782,0.0669,640x480,Intern_Vasya
img_0605.jpg,Собака,0.9229,0.065,0.0121,1920x1080,Intern_Vasya
img_0606.jpg,Кошка,0.0327,0.0147,0.9526,1920x1080,Intern_Vasya
img_0607.jpg,Кошка,0.0827,0.8608,0.0565,1920x1080,Expert_Bob
img_0608.jpg,Кошка,0.3763,0.3325,0.2912,640x480,Expert_Bob
img_0609.jpg,Кошка,0.0653,0.8937,0.0409,800x600,Expert_Bob
img_0610.jpg,Собака,0.8857,0.0488,0.0656,1920x1080,Expert_Anna
img_0611.jpg,Собака,0.3152,0.3413,0.3435,800x600,Expert_Anna
img_0612.jpg,Кошка,0.0465,0.0456,0.9079,640x480,Intern_Vasya
img_0613.jpg,Собака,0.8895,0.0343,0.0763,1920x1080,Expert_Bob
img_0614.jpg,Кошка,0.0928,0.0112,0.8959,800x600,Expert_Anna
img_0615.jpg,Кошка,0.0339,0.0157,0.9504,1920x1080,Expert_Bob
img_0616.jpg,Собака,0.3083,0.3473,0.3444,1920x1080,Expert_Anna
img_0617.jpg,Собака,0.3368,0.3211,0.3421,640x480,Intern_Vasya
img_0618.jpg,Кошка,0.0807,0.9015,0.0179,800x600,Expert_Bob
img_0619.jpg,Мышь,0.0917,0.0679,0.8404,1920x1080,Intern_Vasya
img_0620.jpg,Собака,0.0574,0.8817,0.0609,800x600,Expert_Anna
img_0621.jpg,Кошка,0.3186,0.3523,0.329,800x600,Expert_Anna
img_0622.jpg,Кошка,0.3046,0.3965,0.2989,800x600,Expert_Bob
img_0623.jpg,Кошка,0.0612,0.9272,0.0116,800x600,Expert_Bob
img_0624.jpg,Кошка,0.0403,0.8914,0.0683,1920x1080,Intern_Vasya
img_0625.jpg,Собака,0.0211,0.9381,0.0409,1920x1080,Expert_Bob
img_0626.jpg,Собака,0.8477,0.0828,0.0695,1920x1080,Intern_Vasya
img_0627.jpg,Собака,0.9292,0.034,0.0368,640x480,Intern_Vasya
img_0628.jpg,Кошка,0.0457,0.8777,0.0766,1920x1080,Expert_Bob
img_0629.jpg,Собака,0.9123,0.0489,0.0388,1920x1080,Expert_Bob
img_0630.jpg,Кошка,0.0418,0.0617,0.8965,800x600,Expert_Bob
img_0631.jpg,Кошка,0.0475,0.8995,0.053,640x480,Intern_Vasya
img_0632.jpg,Кошка,0.0981,0.8759,0.026,640x480,Expert_Bob
img_0633.jpg,Собака,0.3404,0.3494,0.3102,800x600,Expert_Anna
img_0634.jpg,Кошка,0.0167,0.9446,0.0387,640x480,Expert_Anna
img_0635.jpg,Кошка,0.0589,0.0391,0.902,1920x1080,Intern_Vasya
img_0636.jpg,Собака,0.9041,0.0729,0.023,1920x1080,Intern_Vasya
img_0637.jpg,Собака,0.2828,0.3406,0.3765,1920x1080,Expert_Anna
img_0638.jpg,Кошка,0.0479,0.9384,0.0137,640x480,Intern_Vasya
img_0639.jpg,Кошка,0.3136,0.3097,0.3767,800x600,Intern_Vasya
img_0640.jpg,Собака,0.8661,0.038,0.0959,640x480,Expert_Bob
img_0641.jpg,Собака,0.877,0.0367,0.0863,800x600,Intern_Vasya
img_0642.jpg,Мышь,0.0724,0.0846,0.843,640x480,Intern_Vasya
img_0643.jpg,Собака,0.0456,0.9133,0.0411,1920x1080,Expert_Anna
img_0644.jpg,Кошка,0.0232,0.9196,0.0572,1920x1080,Expert_Anna
img_0645.jpg,Кошка,0.0875,0.8742,0.0383,800x600,Expert_Bob
img_0646.jpg,Кошка,0.0299,0.9257,0.0444,800x600,Expert_Bob
img_0647.jpg,Кошка,0.0908,0.0564,0.8528,1920x1080,Expert_Bob
img_0648.jpg,Кошка,0.0233,0.0518,0.9249,640x480,Intern_Vasya
img_0649.jpg,Кошка,0.0438,0.8715,0.0847,800x600,Expert_Bob
img_0650.jpg,Кошка,0.0635,0.9073,0.0292,1920x1080,Intern_Vasya
img_0651.jpg,Собака,0.8831,0.0553,0.0616,800x600,Intern_Vasya
img_0652.jpg,Кошка,0.0902,0.8399,0.0699,1920x1080,Intern_Vasya
img_0653.jpg,Кошка,0.0889,0.8294,0.0817,640x480,Intern_Vasya
img_0654.jpg,Собака,0.8878,0.0316,0.0806,1920x1080,Intern_Vasya
img_0655.jpg,Кошка,0.0242,0.0534,0.9224,640x480,Intern_Vasya
img_0656.jpg,Собака,0.089,0.8666,0.0444,800x600,Expert_Anna
img_0657.jpg,Мышь,0.0282,0.0782,0.8936,640x480,Expert_Bob
img_0658.jpg,Кошка,0.0481,0.874,0.0779,640x480,Expert_Anna
img_0659.jpg,Кошка,0.0449,0.0812,0.8739,640x480,Intern_Vasya
img_0660.jpg,Собака,0.3846,0.3175,0.2979,1920x1080,Intern_Vasya
img_0661.jpg,Кошка,0.076,0.8485,0.0755,800x600,Expert_Anna
img_0662.jpg,Собака,0.8651,0.0863,0.0486,1920x1080,Expert_Bob
img_0663.jpg,Кошка,0.3402,0.3799,0.2799,640x480,Expert_Bob
img_0664.jpg,Мышь,0.0501,0.0681,0.8819,640x480,Expert_Bob
img_0665.jpg,Кошка,0.0217,0.9367,0.0416,1920x1080,Expert_Bob
img_0666.jpg,Кошка,0.0376,0.8593,0.1031,1920x1080,Intern_Vasya
img_0667.jpg,Кошка,0.0959,0.8228,0.0813,640x480,Expert_Bob
img_0668.jpg,Кошка,0.279,0.3607,0.3603,1920x1080,Expert_Bob
img_0669.jpg,Собака,0.3493,0.3002,0.3505,640x480,Expert_Anna
img_0670.jpg,Кошка,0.0708,0.8586,0.0706,1920x1080,Expert_Anna
img_0671.jpg,Собака,0.9189,0.0203,0.0608,800x600,Expert_Bob
img_0672.jpg,Собака,0.9326,0.0502,0.0172,800x600,Expert_Bob
img_0673.jpg,Кошка,0.0215,0.8759,0.1026,1920x1080,Expert_Anna
img_0674.jpg,Собака,0.8966,0.0628,0.0407,640x480,Intern_Vasya
