id_объекта,истинный_класс,prob_Собака,prob_Кошка,prob_Мышь,разрешение,разметчик,неуверенность,энтропия,предсказанный_класс,вероятность_ошибки_разметки,дубликат,дефицит_класса,полезность
img_0191.jpg,Мышь,0.0816,0.0684,0.85,800x600,Expert_Anna,0.15,0.759,Мышь,0.0,False,6.2654,1.4446
img_0192.jpg,Кошка,0.0842,0.8367,0.0791,800x600,Expert_Anna,0.1633,0.8053,Кошка,0.0,False,0.7276,0.3488
img_0193.jpg,Собака,0.3295,0.3488,0.3217,1920x1080,Expert_Bob,0.6512,1.5841,Кошка,0.3488,False,0.6821,0.6757
img_0194.jpg,Собака,0.9185,0.0523,0.0292,800x600,Intern_Vasya,0.0815,0.4842,Собака,0.0,False,0.6821,0.2586
img_0195.jpg,Кошка,0.3081,0.3332,0.3587,800x600,Expert_Anna,0.6413,1.5822,Мышь,0.3587,False,0.7276,0.6883
img_0196.jpg,Кошка,0.0613,0.8511,0.0876,800x600,Expert_Bob,0.1489,0.7526,Кошка,0.0,False,0.7276,0.3355
img_0197.jpg,Собака,0.8982,0.0221,0.0797,1920x1080,Expert_Bob,0.1018,0.5515,Собака,0.0,False,0.6821,0.2756
img_0198.jpg,Кошка,0.0599,0.8564,0.0837,1920x1080,Expert_Bob,0.1436,0.7343,Кошка,0.0,False,0.7276,0.3308
img_0199.jpg,Собака,0.8806,0.0353,0.084,640x480,Expert_Anna,0.1194,0.632,Собака,0.0,False,0.6821,0.2959
img_0200.jpg,Собака,0.0604,0.852,0.0876,800x600,Expert_Anna,0.148,0.7492,Кошка,0.852,False,0.6821,0.6663
img_0201.jpg,Мышь,0.0904,0.0215,0.8881,800x600,Intern_Vasya,0.1119,0.5846,Мышь,0.0,False,6.2654,1.4006
img_0202.jpg,Кошка,0.3248,0.3756,0.2997,640x480,Expert_Bob,0.6244,1.5786,Кошка,0.0,False,0.7276,0.5439
img_0203.jpg,Собака,0.8602,0.07,0.0698,640x480,Expert_Bob,0.1398,0.7235,Собака,0.0,False,0.6821,0.319
img_0204.jpg,Собака,0.3498,0.3447,0.3055,640x480,Intern_Vasya,0.6502,1.5824,Собака,0.0,False,0.6821,0.5358
img_0205.jpg,Собака,0.3166,0.3102,0.3732,640x480,Expert_Anna,0.6268,1.5799,Мышь,0.3732,False,0.6821,0.6844
img_0206.jpg,Собака,0.9094,0.0428,0.0479,1920x1080,Expert_Anna,0.0906,0.5292,Собака,0.0,False,0.6821,0.27
img_0207.jpg,Кошка,0.0239,0.9203,0.0558,800x600,Expert_Bob,0.0797,0.4713,Кошка,0.0,False,0.7276,0.2645
img_0208.jpg,Кошка,0.0115,0.8958,0.0927,1920x1080,Expert_Anna,0.1042,0.5344,Кошка,0.0,False,0.7276,0.2804
img_0209.jpg,Собака,0.8326,0.0934,0.074,800x600,Expert_Anna,0.1674,0.8175,Собака,0.0,False,0.6821,0.3427
img_0210.jpg,Кошка,0.058,0.0606,0.8814,640x480,Intern_Vasya,0.1186,0.6439,Мышь,0.8814,False,0.7276,0.6606
img_0211.jpg,Кошка,0.0933,0.0925,0.8143,800x600,Expert_Anna,0.1857,0.8783,Мышь,0.8143,False,0.7276,0.6929
img_0212.jpg,Кошка,0.3622,0.3578,0.2799,800x600,Expert_Anna,0.6378,1.5754,Собака,0.3622,False,0.7276,0.688
img_0213.jpg,Собака,0.8629,0.0835,0.0536,800x600,Intern_Vasya,0.1371,0.709,Собака,0.0,False,0.6821,0.3153
img_0214.jpg,Кошка,0.0442,0.9171,0.0387,800x600,Expert_Bob,0.0829,0.495,Кошка,0.0,False,0.7276,0.2704
img_0215.jpg,Собака,0.3037,0.3501,0.3463,640x480,Expert_Bob,0.6499,1.5821,Кошка,0.3501,False,0.6821,0.6757
img_0216.jpg,Кошка,0.0605,0.8969,0.0426,800x600,Expert_Bob,0.1031,0.5796,Кошка,0.0,False,0.7276,0.2918
img_0217.jpg,Собака,0.9163,0.0524,0.0312,800x600,Intern_Vasya,0.0837,0.4945,Собака,0.0,False,0.6821,0.2612
img_0218.jpg,Собака,0.9159,0.0269,0.0571,1920x1080,Expert_Anna,0.0841,0.4922,Собака,0.0,False,0.6821,0.2606
img_0219.jpg,Мышь,0.8977,0.0416,0.0607,640x480,Intern_Vasya,0.1023,0.576,Собака,0.8977,False,6.2654,1.7575
img_0220.jpg,Мышь,0.9112,0.0647,0.0241,640x480,Expert_Bob,0.0888,0.5074,Собака,0.9112,False,6.2654,1.7456
img_0221.jpg,Кошка,0.3223,0.3623,0.3154,1920x1080,Expert_Bob,0.6377,1.5822,Кошка,0.0,False,0.7276,0.5448
img_0222.jpg,Кошка,0.1022,0.8327,0.0651,800x600,Expert_Anna,0.1673,0.8128,Кошка,0.0,False,0.7276,0.3506
img_0223.jpg,Мышь,0.082,0.0306,0.8875,800x600,Expert_Anna,0.1125,0.6026,Мышь,0.0,False,6.2654,1.4052
img_0224.jpg,Собака,0.9324,0.0137,0.0539,800x600,Intern_Vasya,0.0676,0.4061,Собака,0.0,False,0.6821,0.2389
img_0225.jpg,Собака,0.8732,0.0775,0.0493,800x600,Intern_Vasya,0.1268,0.6708,Собака,0.0,False,0.6821,0.3057
img_0226.jpg,Собака,0.3273,0.3334,0.3393,800x600,Intern_Vasya,0.6607,1.5848,Мышь,0.3393,True,0.6821,0.0
img_0227.jpg,Собака,0.8958,0.0241,0.0801,800x600,Expert_Bob,0.1042,0.5635,Собака,0.0,False,0.6821,0.2786
img_0228.jpg,Собака,0.3242,0.3239,0.3519,640x480,Expert_Anna,0.6481,1.5839,Мышь,0.3519,False,0.6821,0.6769
img_0229.jpg,Кошка,0.0465,0.9296,0.0239,800x600,Expert_Anna,0.0704,0.4325,Кошка,0.0,False,0.7276,0.2547
img_0230.jpg,Собака,0.9521,0.014,0.0338,800x600,Intern_Vasya,0.0479,0.3188,Собака,0.0,True,0.6821,0.0
img_0231.jpg,Собака,0.9683,0.012,0.0197,800x600,Intern_Vasya,0.0317,0.2332,Собака,0.0,False,0.6821,0.1953
img_0232.jpg,Собака,0.891,0.0748,0.0342,640x480,Expert_Bob,0.109,0.5947,Собака,0.0,False,0.6821,0.2865
img_0233.jpg,Собака,0.0296,0.8896,0.0808,640x480,Expert_Anna,0.1104,0.5937,Кошка,0.8896,False,0.6821,0.6421
img_0234.jpg,Кошка,0.0492,0.9202,0.0306,1920x1080,Intern_Vasya,0.0798,0.4781,Кошка,0.0,False,0.7276,0.2662
img_0235.jpg,Собака,0.9668,0.0129,0.0204,1920x1080,Expert_Bob,0.0332,0.2426,Собака,0.0,False,0.6821,0.1976
img_0236.jpg,Кошка,0.3042,0.3317,0.3641,1920x1080,Expert_Bob,0.6359,1.5811,Мышь,0.3641,False,0.7276,0.6902
img_0237.jpg,Кошка,0.0481,0.868,0.0839,640x480,Expert_Bob,0.132,0.6878,Кошка,0.0,False,0.7276,0.3191
img_0238.jpg,Собака,0.888,0.0461,0.0659,800x600,Expert_Anna,0.112,0.6154,Собака,0.0,False,0.6821,0.2917
img_0239.jpg,Собака,0.8923,0.0473,0.0603,1920x1080,Intern_Vasya,0.1077,0.5992,Собака,0.0,False,0.6821,0.2876
img_0240.jpg,Кошка,0.0381,0.0995,0.8624,1920x1080,Expert_Bob,0.1376,0.695,Мышь,0.8624,False,0.7276,0.6659
img_0241.jpg,Кошка,0.0806,0.0492,0.8702,800x600,Intern_Vasya,0.1298,0.6812,Мышь,0.8702,False,0.7276,0.6655
img_0242.jpg,Собака,0.9513,0.0127,0.036,640x480,Expert_Bob,0.0487,0.3212,Собака,0.0,False,0.6821,0.2175
img_0243.jpg,Кошка,0.0639,0.9146,0.0215,640x480,Expert_Bob,0.0854,0.4904,Кошка,0.0,False,0.7276,0.2693
img_0244.jpg,Кошка,0.101,0.8729,0.0261,800x600,Expert_Bob,0.1271,0.6425,Кошка,0.0,False,0.7276,0.3077
img_0245.jpg,Собака,0.2951,0.3994,0.3055,800x600,Expert_Bob,0.6006,1.5711,Кошка,0.3994,False,0.6821,0.6927
img_0246.jpg,Кошка,0.0607,0.034,0.9054,640x480,Expert_Anna,0.0946,0.541,Мышь,0.9054,False,0.7276,0.6442
img_0247.jpg,Кошка,0.0919,0.8962,0.0119,800x600,Expert_Anna,0.1038,0.5343,Кошка,0.0,False,0.7276,0.2804
img_0248.jpg,Собака,0.8571,0.0831,0.0598,800x600,Expert_Bob,0.1429,0.7319,Собака,0.0,False,0.6821,0.3211
img_0249.jpg,Мышь,0.3379,0.2999,0.3622,640x480,Expert_Anna,0.6378,1.5807,Мышь,0.0,True,6.2654,0.0
img_0250.jpg,Собака,0.8888,0.0489,0.0623,640x480,Intern_Vasya,0.1112,0.6136,Собака,0.0,False,0.6821,0.2913
img_0251.jpg,Собака,0.9069,0.0758,0.0173,800x600,Expert_Anna,0.0931,0.5112,Собака,0.0,False,0.6821,0.2654
img_0252.jpg,Кошка,0.0343,0.9273,0.0385,640x480,Expert_Anna,0.0727,0.4488,Кошка,0.0,False,0.7276,0.2588
img_0253.jpg,Собака,0.349,0.3171,0.3339,1920x1080,Expert_Anna,0.651,1.5839,Собака,0.0,False,0.6821,0.5361
img_0254.jpg,Собака,0.0486,0.8645,0.0868,800x600,Intern_Vasya,0.1355,0.6997,Кошка,0.8645,False,0.6821,0.6588
img_0255.jpg,Кошка,0.3347,0.3254,0.3399,800x600,Intern_Vasya,0.6601,1.5847,Мышь,0.3399,False,0.7276,0.6814
img_0256.jpg,Кошка,0.0616,0.8854,0.053,800x600,Intern_Vasya,0.1146,0.6278,Кошка,0.0,False,0.7276,0.304
img_0257.jpg,Кошка,0.3227,0.378,0.2993,640x480,Expert_Anna,0.622,1.578,Кошка,0.0,False,0.7276,0.5438
img_0258.jpg,Кошка,0.0167,0.9288,0.0545,640x480,Expert_Bob,0.0712,0.4263,Кошка,0.0,True,0.7276,0.0
img_0259.jpg,Мышь,0.3235,0.3146,0.3619,800x600,Expert_Anna,0.6381,1.5823,Мышь,0.0,False,6.2654,1.6524
img_0260.jpg,Кошка,0.3506,0.3501,0.2992,1920x1080,Expert_Bob,0.6494,1.5811,Собака,0.3506,False,0.7276,0.6848
img_0261.jpg,Собака,0.9413,0.0411,0.0176,1920x1080,Expert_Anna,0.0587,0.374,Собака,0.0,False,0.6821,0.2308
img_0262.jpg,Собака,0.8515,0.0974,0.0511,800x600,Expert_Bob,0.1485,0.744,Собака,0.0,False,0.6821,0.3242
img_0263.jpg,Собака,0.8529,0.0792,0.0679,800x600,Intern_Vasya,0.1471,0.749,Собака,0.0,False,0.6821,0.3254
img_0264.jpg,Кошка,0.0691,0.8448,0.0862,1920x1080,Expert_Anna,0.1552,0.7768,Кошка,0.0,True,0.7276,0.0
img_0265.jpg,Кошка,0.0477,0.8649,0.0873,640x480,Expert_Anna,0.1351,0.6976,Кошка,0.0,False,0.7276,0.3216
img_0266.jpg,Собака,0.8334,0.0734,0.0932,1920x1080,Expert_Bob,0.1666,0.8148,Собака,0.0,False,0.6821,0.342
img_0267.jpg,Кошка,0.0607,0.9263,0.013,640x480,Expert_Anna,0.0737,0.4291,Кошка,0.0,False,0.7276,0.2538
img_0268.jpg,Кошка,0.033,0.8795,0.0875,800x600,Intern_Vasya,0.1205,0.6329,Кошка,0.0,False,0.7276,0.3052
img_0269.jpg,Кошка,0.0527,0.8612,0.0861,800x600,Intern_Vasya,0.1388,0.714,Кошка,0.0,False,0.7276,0.3257
img_0270.jpg,Собака,0.0853,0.8505,0.0642,640x480,Expert_Bob,0.1495,0.7559,Кошка,0.8505,False,0.6821,0.6674
img_0271.jpg,Собака,0.9061,0.0177,0.0762,800x600,Expert_Bob,0.0939,0.5149,Собака,0.0,False,0.6821,0.2664
img_0272.jpg,Собака,0.9433,0.0166,0.0401,800x600,Intern_Vasya,0.0567,0.3637,Собака,0.0,False,0.6821,0.2282
img_0273.jpg,Собака,0.3508,0.3145,0.3347,1920x1080,Intern_Vasya,0.6492,1.5835,Собака,0.0,False,0.6821,0.536
img_0274.jpg,Собака,0.893,0.0726,0.0344,640x480,Intern_Vasya,0.107,0.5877,Собака,0.0,False,0.6821,0.2847
img_0275.jpg,Мышь,0.8995,0.0119,0.0886,640x480,Expert_Bob,0.1005,0.5233,Собака,0.8995,False,6.2654,1.7449
img_0276.jpg,Кошка,0.0906,0.0785,0.8309,1920x1080,Intern_Vasya,0.1691,0.8241,Мышь,0.8309,False,0.7276,0.6859
img_0277.jpg,Кошка,0.0752,0.8742,0.0506,1920x1080,Intern_Vasya,0.1258,0.6681,Кошка,0.0,False,0.7276,0.3141
img_0278.jpg,Собака,0.3302,0.3491,0.3207,640x480,Intern_Vasya,0.6509,1.5841,Кошка,0.3491,False,0.6821,0.6758
img_0279.jpg,Кошка,0.3193,0.3296,0.3511,640x480,Intern_Vasya,0.6489,1.5838,Мышь,0.3511,False,0.7276,0.6857
img_0280.jpg,Собака,0.3302,0.3271,0.3427,1920x1080,Intern_Vasya,0.6573,1.5847,Мышь,0.3427,False,0.6821,0.6734
img_0281.jpg,Собака,0.9227,0.0419,0.0354,800x600,Expert_Bob,0.0773,0.4695,Собака,0.0,False,0.6821,0.2549
img_0282.jpg,Кошка,0.0124,0.9356,0.052,1920x1080,Intern_Vasya,0.0644,0.3902,Кошка,0.0,False,0.7276,0.244
img_0283.jpg,Кошка,0.0638,0.8507,0.0856,640x480,Expert_Bob,0.1493,0.7553,Кошка,0.0,False,0.7276,0.3361
img_0284.jpg,Кошка,0.0166,0.9014,0.082,800x600,Expert_Bob,0.0986,0.529,Кошка,0.0,False,0.7276,0.279
img_0285.jpg,Кошка,0.0489,0.9276,0.0235,1920x1080,Expert_Bob,0.0724,0.4407,Кошка,0.0,False,0.7276,0.2567
img_0286.jpg,Мышь,0.0296,0.0911,0.8793,1920x1080,Intern_Vasya,0.1207,0.6284,Мышь,0.0,False,6.2654,1.4117
img_0287.jpg,Кошка,0.0604,0.0331,0.9064,640x480,Expert_Bob,0.0936,0.5358,Мышь,0.9064,False,0.7276,0.6433
img_0288.jpg,Собака,0.8695,0.086,0.0445,800x600,Intern_Vasya,0.1305,0.6796,Собака,0.0,False,0.6821,0.3079
img_0289.jpg,Собака,0.8438,0.0764,0.0798,640x480,Intern_Vasya,0.1562,0.7813,Собака,0.0,False,0.6821,0.3336
img_0290.jpg,Собака,0.8827,0.0432,0.0741,640x480,Expert_Bob,0.1173,0.6329,Собака,0.0,False,0.6821,0.2961
img_0291.jpg,Собака,0.8812,0.0873,0.0316,1920x1080,Intern_Vasya,0.1188,0.6254,Собака,0.0,False,0.6821,0.2942
img_0292.jpg,Кошка,0.0622,0.8715,0.0663,640x480,Expert_Anna,0.1285,0.6817,Кошка,0.0,False,0.7276,0.3176
img_0293.jpg,Кошка,0.3763,0.3239,0.2998,800x600,Intern_Vasya,0.6237,1.5784,Собака,0.3763,False,0.7276,0.6944
img_0294.jpg,Собака,0.8386,0.0844,0.077,1920x1080,Expert_Anna,0.1614,0.7988,Собака,0.0,False,0.6821,0.338
img_0295.jpg,Кошка,0.0715,0.91,0.0185,800x600,Expert_Anna,0.09,0.5024,Кошка,0.0,False,0.7276,0.2723
img_0296.jpg,Собака,0.043,0.8829,0.0742,1920x1080,Expert_Bob,0.1171,0.6323,Кошка,0.8829,False,0.6821,0.6492
img_0297.jpg,Собака,0.3038,0.329,0.3673,640x480,Intern_Vasya,0.6327,1.5806,Мышь,0.3673,False,0.6821,0.6822
img_0298.jpg,Кошка,0.0175,0.9258,0.0567,640x480,Intern_Vasya,0.0742,0.4399,Кошка,0.0,False,0.7276,0.2565
img_0299.jpg,Собака,0.8809,0.0799,0.0392,1920x1080,Expert_Bob,0.1191,0.6356,Собака,0.0,False,0.6821,0.2968
img_0300.jpg,Кошка,0.0582,0.0325,0.9093,800x600,Expert_Anna,0.0907,0.5242,Мышь,0.9093,False,0.7276,0.6415
img_0301.jpg,Кошка,0.0634,0.8559,0.0806,800x600,Expert_Anna,0.1441,0.7373,Кошка,0.0,False,0.7276,0.3316
img_0302.jpg,Кошка,0.0794,0.8543,0.0663,640x480,Expert_Bob,0.1457,0.7438,Кошка,0.0,False,0.7276,0.3332
img_0303.jpg,Кошка,0.0728,0.0227,0.9044,800x600,Expert_Anna,0.0956,0.5303,Мышь,0.9044,False,0.7276,0.6411
img_0304.jpg,Собака,0.8908,0.087,0.0223,1920x1080,Expert_Bob,0.1092,0.5775,Собака,0.0,False,0.6821,0.2822
img_0305.jpg,Собака,0.8986,0.0229,0.0784,640x480,Intern_Vasya,0.1014,0.5513,Собака,0.0,False,0.6821,0.2755
img_0306.jpg,Мышь,0.0566,0.0108,0.9326,800x600,Expert_Anna,0.0674,0.3989,Мышь,0.0,False,6.2654,1.3537
img_0307.jpg,Мышь,0.3645,0.3405,0.295,1920x1080,Expert_Anna,0.6355,1.5795,Собака,0.3645,False,6.2654,1.7975
img_0308.jpg,Кошка,0.0693,0.8478,0.0829,640x480,Expert_Anna,0.1522,0.7666,Кошка,0.0,False,0.7276,0.339
img_0309.jpg,Кошка,0.0755,0.8316,0.0929,1920x1080,Intern_Vasya,0.1684,0.8211,Кошка,0.0,False,0.7276,0.3527
img_0310.jpg,Собака,0.0629,0.919,0.0181,1920x1080,Expert_Anna,0.081,0.4678,Кошка,0.919,False,0.6821,0.6221
img_0311.jpg,Кошка,0.365,0.3106,0.3245,1920x1080,Intern_Vasya,0.635,1.5816,Собака,0.365,False,0.7276,0.6907
img_0312.jpg,Кошка,0.0736,0.8641,0.0623,800x600,Expert_Anna,0.1359,0.7086,Кошка,0.0,False,0.7276,0.3243
img_0313.jpg,Кошка,0.0578,0.8645,0.0776,800x600,Expert_Anna,0.1355,0.7055,Кошка,0.0,False,0.7276,0.3236
img_0314.jpg,Собака,0.9049,0.0743,0.0208,1920x1080,Intern_Vasya,0.0951,0.5253,Собака,0.0,True,0.6821,0.0
img_0315.jpg,Собака,0.9458,0.0127,0.0414,800x600,Intern_Vasya,0.0542,0.3462,Собака,0.0,False,0.6821,0.2238
img_0316.jpg,Кошка,0.0808,0.8681,0.0511,1920x1080,Intern_Vasya,0.1319,0.6897,Кошка,0.0,False,0.7276,0.3196
img_0317.jpg,Собака,0.366,0.3206,0.3134,640x480,Intern_Vasya,0.634,1.5815,Собака,0.0,False,0.6821,0.5355
img_0318.jpg,Собака,0.2919,0.3639,0.3441,1920x1080,Expert_Anna,0.6361,1.5789,Кошка,0.3639,False,0.6821,0.6804
img_0319.jpg,Мышь,0.9125,0.0172,0.0703,800x600,Intern_Vasya,0.0875,0.4906,Собака,0.9125,False,6.2654,1.7419
img_0320.jpg,Собака,0.3112,0.39,0.2988,800x600,Expert_Anna,0.61,1.5746,Кошка,0.39,False,0.6821,0.6898
img_0321.jpg,Кошка,0.048,0.905,0.0469,1920x1080,Expert_Anna,0.095,0.5476,Кошка,0.0,False,0.7276,0.2837
img_0322.jpg,Собака,0.3149,0.3126,0.3726,640x480,Intern_Vasya,0.6274,1.5801,Мышь,0.3726,True,0.6821,0.0
img_0323.jpg,Кошка,0.051,0.9155,0.0334,640x480,Intern_Vasya,0.0845,0.4994,Кошка,0.0,False,0.7276,0.2716
img_0324.jpg,Собака,0.8961,0.0638,0.0401,800x600,Expert_Anna,0.1039,0.5812,Собака,0.0,False,0.6821,0.2831
img_0325.jpg,Кошка,0.0504,0.9241,0.0256,640x480,Intern_Vasya,0.0759,0.4578,Кошка,0.0,False,0.7276,0.2611
img_0326.jpg,Кошка,0.0719,0.8506,0.0775,1920x1080,Expert_Bob,0.1494,0.7576,Кошка,0.0,False,0.7276,0.3367
img_0327.jpg,Собака,0.9656,0.0216,0.0128,800x600,Expert_Bob,0.0344,0.2488,Собака,0.0,False,0.6821,0.1992
img_0328.jpg,Собака,0.3287,0.3556,0.3157,800x600,Expert_Bob,0.6444,1.5832,Кошка,0.3556,False,0.6821,0.6782
img_0329.jpg,Собака,0.9046,0.0218,0.0736,1920x1080,Intern_Vasya,0.0954,0.5282,Собака,0.0,False,0.6821,0.2697
img_0330.jpg,Кошка,0.0294,0.9541,0.0165,1920x1080,Expert_Anna,0.0459,0.312,Кошка,0.0,False,0.7276,0.2243
img_0331.jpg,Собака,0.3107,0.3744,0.3149,800x600,Expert_Anna,0.6256,1.5796,Кошка,0.3744,False,0.6821,0.6848
img_0332.jpg,Кошка,0.0541,0.9284,0.0175,640x480,Intern_Vasya,0.0716,0.4293,Кошка,0.0,False,0.7276,0.2539
img_0333.jpg,Собака,0.9029,0.062,0.0351,800x600,Intern_Vasya,0.0971,0.5514,Собака,0.0,False,0.6821,0.2756
img_0334.jpg,Кошка,0.0881,0.8982,0.0137,640x480,Expert_Anna,0.1018,0.5327,Кошка,0.0,False,0.7276,0.28
img_0335.jpg,Мышь,0.2954,0.3195,0.3851,800x600,Expert_Anna,0.6149,1.5758,Мышь,0.0,False,6.2654,1.6508
img_0336.jpg,Кошка,0.0223,0.9134,0.0642,640x480,Expert_Bob,0.0866,0.496,Кошка,0.0,False,0.7276,0.2707
img_0337.jpg,Собака,0.947,0.0115,0.0415,640x480,Expert_Bob,0.053,0.339,Собака,0.0,False,0.6821,0.222
img_0338.jpg,Собака,0.9373,0.0478,0.0149,1920x1080,Expert_Bob,0.0627,0.3877,Собака,0.0,False,0.6821,0.2343
img_0339.jpg,Кошка,0.0458,0.022,0.9322,640x480,Intern_Vasya,0.0678,0.4193,Мышь,0.9322,False,0.7276,0.6242
img_0340.jpg,Кошка,0.0885,0.8844,0.027,640x480,Intern_Vasya,0.1156,0.607,Кошка,0.0,False,0.7276,0.2987
img_0341.jpg,Кошка,0.0636,0.9243,0.0121,1920x1080,Expert_Bob,0.0757,0.4348,Кошка,0.0,False,0.7276,0.2552
img_0342.jpg,Кошка,0.0139,0.916,0.07,800x600,Expert_Bob,0.084,0.4702,Кошка,0.0,False,0.7276,0.2642
img_0343.jpg,Собака,0.0694,0.8927,0.0379,640x480,Intern_Vasya,0.1073,0.5922,Кошка,0.8927,False,0.6821,0.643
img_0344.jpg,Собака,0.8644,0.0819,0.0536,640x480,Expert_Anna,0.1356,0.7037,Собака,0.0,False,0.6821,0.314
img_0345.jpg,Собака,0.8823,0.0638,0.0539,800x600,Expert_Bob,0.1177,0.6398,Собака,0.0,False,0.6821,0.2979
img_0346.jpg,Собака,0.9457,0.0176,0.0367,800x600,Intern_Vasya,0.0543,0.3537,Собака,0.0,False,0.6821,0.2257
img_0347.jpg,Собака,0.0842,0.8226,0.0931,640x480,Expert_Anna,0.1774,0.8512,Кошка,0.8226,False,0.6821,0.6803
img_0348.jpg,Кошка,0.0266,0.9034,0.07,640x480,Expert_Anna,0.0966,0.5401,Кошка,0.0,False,0.7276,0.2818
img_0349.jpg,Кошка,0.0555,0.9162,0.0283,640x480,Expert_Bob,0.0838,0.4927,Кошка,0.0,False,0.7276,0.2699
img_0350.jpg,Собака,0.9059,0.0668,0.0273,800x600,Expert_Anna,0.0941,0.5318,Собака,0.0,False,0.6821,0.2706
img_0351.jpg,Кошка,0.0176,0.947,0.0354,800x600,Expert_Anna,0.053,0.3476,Кошка,0.0,False,0.7276,0.2332
img_0352.jpg,Собака,0.3385,0.3347,0.3269,800x600,Intern_Vasya,0.6615,1.5848,Собака,0.0,False,0.6821,0.5364
img_0353.jpg,Кошка,0.0447,0.9151,0.0402,800x600,Intern_Vasya,0.0849,0.5039,Кошка,0.0,False,0.7276,0.2727
img_0354.jpg,Собака,0.8547,0.0852,0.0601,1920x1080,Expert_Anna,0.1453,0.7401,Собака,0.0,False,0.6821,0.3232
img_0355.jpg,Кошка,0.0663,0.8556,0.0781,1920x1080,Expert_Anna,0.1444,0.7394,Кошка,0.0,False,0.7276,0.3321
img_0356.jpg,Собака,0.9083,0.0326,0.0591,1920x1080,Expert_Bob,0.0917,0.5282,Собака,0.0,False,0.6821,0.2697
img_0357.jpg,Кошка,0.028,0.9074,0.0646,640x480,Intern_Vasya,0.0926,0.527,Кошка,0.0,False,0.7276,0.2785
img_0358.jpg,Кошка,0.023,0.8801,0.0969,640x480,Expert_Anna,0.1199,0.6136,Кошка,0.0,False,0.7276,0.3004
img_0359.jpg,Собака,0.8861,0.0897,0.0242,1920x1080,Expert_Bob,0.1139,0.5966,Собака,0.0,False,0.6821,0.287
img_0360.jpg,Кошка,0.0529,0.8611,0.086,640x480,Intern_Vasya,0.1389,0.7145,Кошка,0.0,False,0.7276,0.3258
img_0361.jpg,Собака,0.8872,0.0452,0.0676,1920x1080,Expert_Bob,0.1128,0.6179,Собака,0.0,False,0.6821,0.2924
img_0362.jpg,Собака,0.0451,0.9218,0.0331,800x600,Intern_Vasya,0.0782,0.4727,Кошка,0.9218,False,0.6821,0.6244
img_0363.jpg,Кошка,0.0376,0.9416,0.0208,1920x1080,Expert_Anna,0.0584,0.3759,Кошка,0.0,False,0.7276,0.2404
img_0364.jpg,Собака,0.9456,0.0355,0.0189,1920x1080,Expert_Bob,0.0544,0.3555,Собака,0.0,False,0.6821,0.2261
img_0365.jpg,Кошка,0.3259,0.3178,0.3563,1920x1080,Expert_Bob,0.6437,1.5832,Мышь,0.3563,False,0.7276,0.6876
img_0366.jpg,Кошка,0.0465,0.891,0.0625,640x480,Expert_Anna,0.109,0.6042,Кошка,0.0,False,0.7276,0.298
img_0367.jpg,Кошка,0.0256,0.9608,0.0136,800x600,Expert_Bob,0.0392,0.2751,Кошка,0.0,False,0.7276,0.2149
img_0368.jpg,Кошка,0.0648,0.049,0.8861,1920x1080,Expert_Anna,0.1139,0.6236,Мышь,0.8861,False,0.7276,0.6573
img_0369.jpg,Собака,0.8756,0.094,0.0304,1920x1080,Intern_Vasya,0.1244,0.6417,Собака,0.0,False,0.6821,0.2984
img_0370.jpg,Собака,0.328,0.316,0.356,1920x1080,Expert_Anna,0.644,1.5832,Мышь,0.356,False,0.6821,0.6784
img_0371.jpg,Мышь,0.3893,0.3062,0.3044,800x600,Intern_Vasya,0.6107,1.575,Собака,0.3893,False,6.2654,1.8063
img_0372.jpg,Кошка,0.0514,0.9095,0.039,640x480,Intern_Vasya,0.0905,0.5271,Кошка,0.0,False,0.7276,0.2785
img_0373.jpg,Кошка,0.2937,0.315,0.3913,640x480,Expert_Bob,0.6087,1.5738,Мышь,0.3913,False,0.7276,0.6992
img_0374.jpg,Собака,0.8967,0.0102,0.0931,800x600,Intern_Vasya,0.1033,0.5274,Собака,0.0,False,0.6821,0.2695
img_0375.jpg,Собака,0.8927,0.0509,0.0564,1920x1080,Expert_Bob,0.1073,0.5988,Собака,0.0,False,0.6821,0.2875
img_0376.jpg,Кошка,0.0744,0.9121,0.0135,800x600,Expert_Anna,0.0879,0.4838,Кошка,0.0,False,0.7276,0.2676
img_0377.jpg,Собака,0.0651,0.8723,0.0626,1920x1080,Intern_Vasya,0.1277,0.6788,Кошка,0.8723,False,0.6821,0.6566
img_0378.jpg,Кошка,0.0175,0.0669,0.9156,640x480,Intern_Vasya,0.0844,0.4796,Мышь,0.9156,False,0.7276,0.6328
img_0379.jpg,Кошка,0.0238,0.8979,0.0783,640x480,Intern_Vasya,0.1021,0.5556,Кошка,0.0,False,0.7276,0.2857
img_0380.jpg,Кошка,0.0649,0.8756,0.0595,640x480,Intern_Vasya,0.1244,0.6661,Кошка,0.0,False,0.7276,0.3136
img_0381.jpg,Собака,0.336,0.2921,0.3719,640x480,Expert_Anna,0.6281,1.578,Мышь,0.3719,False,0.6821,0.6834
img_0382.jpg,Мышь,0.0675,0.0664,0.8662,800x600,Intern_Vasya,0.1338,0.7018,Мышь,0.0,False,6.2654,1.4302
img_0383.jpg,Собака,0.3309,0.3679,0.3011,1920x1080,Expert_Anna,0.6321,1.5801,Кошка,0.3679,False,0.6821,0.6823
